<1975,1981,1985,1987,1988,1994,1996,1997,1998,2001,2006,2007,2008,2009,2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,codigo_ibge,municipio_nome,populacao_2022,total_casos_periodo,taxa_por_10k_hab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,260320,CAETES,28827.0,3,1.0406910188365075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,260340,CALUMBI,5228.0,3,5.738332058148432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,12,24,30,15,24,23,17,260345,CAMARAGIBE,147771.0,139,9.406446461078291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,4,1,4,1,260350,CAMOCIM DE SAO FELIX,17419.0,65,37.315574946897065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,260360,CAMUTANGA,7750.0,2,2.5806451612903225
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,15,0,0,1,260370,CANHOTINHO,24329.0,19,7.809609930535575
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,260380,CAPOEIRAS,18338.0,1,0.5453157378121932
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,2,116,0,0,0,260390,CARNAIBA,18644.0,122,65.43660158764213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,260392,CARNAUBEIRA DA PENHA,12239.0,14,11.438843042732248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,4,8,0,108,8,2,2,0,260400,CARPINA,79293.0,142,17.908264285624206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,20,42,41,32,1512,65,838,30,260410,CARUARU,378048.0,2665,70.49369392246487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,260415,CASINHAS,12967.0,2,1.5423768026528881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,260420,CATENDE,32156.0,8,2.4878716258241074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,105,0,0,1,260430,CEDRO,10518.0,109,103.63186917664956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,260440,CHA DE ALEGRIA,12984.0,3,2.310536044362292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,260450,CHA GRANDE,20546.0,3,1.4601382264187674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,260460,CONDADO,24587.0,6,2.440313987066336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,260470,CORRENTES,17131.0,4,2.3349483392679935
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,260480,CORTES,10198.0,2,1.9611688566385566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,260490,CUMARU,15920.0,2,1.256281407035176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,1,4,22,10,4,9,1,260500,CUPIRA,23518.0,63,26.78799217620546
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,189,56,213,54,4,1,260510,CUSTODIA,37699.0,580,153.8502347542375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,10,13,25,65,19,7,4,260515,DORMENTES,17188.0,145,84.36118222015361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,2,1,0,1,2,260520,ESCADA,59891.0,17,2.838489923360772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,4,0,0,0,1,260530,EXU,31843.0,13,4.082529912382627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,50,7,0,1,1,260540,FEIRA NOVA,21427.0,65,30.335557940915667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,1,260545,FERNANDO DE NORONHA,3167.0,21,66.30880959898958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,29,3,260550,FERREIROS,15026.0,36,23.958471981898043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,3,2,15,7,6,0,260570,FLORESTA,30137.0,45,14.931811394631184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,260590,GAMELEIRA,18214.0,7,3.8431975403535743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,18,16,54,8,25,38,254,16,260600,GARANHUNS,142506.0,419,29.402270781581123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,1,0,1,0,260610,GLORIA DO GOITA,29347.0,12,4.089003986778887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,20,2,3,4,0,260620,GOIANA,81055.0,43,5.305039787798408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,3,0,260630,GRANITO,6967.0,12,17.224056265250468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,16,4,3,131,44,9,7,5,260640,GRAVATA,86516.0,243,28.087290212215084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,260650,IATI,17165.0,2,1.1651616661811826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,37,21,6,40,3,1,0,260660,IBIMIRIM,26593.0,117,43.99654044297372
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,0,260670,IBIRAJUBA,7140.0,63,88.23529411764706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,1,5,1,260680,IGARASSU,115196.0,16,1.388937115872079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,2,0,260690,IGUARACY,11081.0,11,9.926901904160275
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,71,10,2,0,260700,INAJA,25603.0,91,35.542709838690776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,3,1,0,0,260710,INGAZEIRA,4765.0,11,23.08499475341028
1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,1,234,2499,780,1820,72,71,191,126,260720,IPOJUCA,98932.0,5670,573.1209315489427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260730,IPUBI,29009.0,1,0.34472060395049814
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,260740,ITACURUBA,4284.0,28,65.359477124183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,260750,ITAIBA,32650.0,4,1.225114854517611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,49,260760,ILHA DE ITAMARACA,24540.0,36,14.66992665036675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2,0,0,0,0,0,0,260765,ITAMBE,34935.0,22,6.297409474738801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,2,0,0,0,260770,ITAPETIM,13791.0,10,7.2511057936335295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,260775,ITAPISSUMA,27749.0,8,2.882986774298173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,7,0,0,260780,ITAQUITINGA,16554.0,13,7.853086867222424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,98,40,75,11,23,4,18,32,9,260790,JABOATAO DOS GUARARAPES,644037.0,417,6.4747832810847825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260795,JAQUEIRA,10247.0,1,0.9758953840148337
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,4,0,0,1,0,260800,JATAUBA,15843.0,12,7.574323044877864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1,36,0,260805,JATOBA,14020.0,61,43.509272467902996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,0,0,260810,JOAO ALFREDO,27725.0,16,5.770964833183048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,260820,JOAQUIM NABUCO,13269.0,6,4.521817770743839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,260825,JUCATI,11517.0,2,1.7365633411478685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260830,JUPI,15329.0,1,0.6523582751647204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,260840,JUREMA,13648.0,1,0.7327080890973036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,260845,LAGOA DO CARRO,17981.0,1,0.5561425949613481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,260850,LAGOA DE ITAENGA,19003.0,2,1.0524654001999685
